"product_id","category","brand","season","size","color","original_price","markdown_percentage","current_price","purchase_date","stock_quantity","customer_rating","is_returned","return_reason","item","fit","material","target_gender","season_purchased"
FB002103,Bottoms,Zara,Summer,XS,Purple,43.04,0.0,43.04,"2025-08-06",26,4.8,true,Wrong Item,Chinos,Oversized,Polyester,Women,in-season
FB002104,Tops,Zara,Spring,XS,Beige,81.82,0.0,81.82,"2025-05-09",1,3.5,false,"",T-Shirt,Oversized,Wool,Unisex,in-season
FB002105,Accessories,Mango,Summer,"",Blue,53.7,0.0,53.7,"2025-08-06",16,1.4,true,Damaged,Belt,Regular,Synthetic,Men,in-season
FB002106,Tops,Mango,Summer,L,Red,100.11,0.0,100.11,"2025-08-06",41,4.7,false,"",T-Shirt,Oversized,Viscose,Men,in-season
FB002107,Accessories,Ann Taylor,Winter,"",Gray,24.08,0.385,14.81,"2025-08-06",43,4.1,false,"",Scarf,Oversized,Cotton,Men,out-of-season
FB002108,Accessories,Ann Taylor,Spring,"",Red,74.77,0.0,74.77,"2025-03-18",26,2.9,false,"",Belt,Regular,Leather,Women,in-season
FB002109,Dresses,H&M,Spring,XL,Navy,105.98,0.0,105.98,"2024-10-02",32,2.5,true,Size Issue,Jeans,Regular,Mixed,Unisex,out-of-season
FB002110,Shoes,Zara,Summer,L,White,81.65,0.07699999809265137,75.36,"2025-08-06",23,2.6,false,"",Loafers,Slim,Synthetic,Men,in-season
FB002111,Shoes,Forever21,Fall,S,Black,92.66,0.08300000190734863,84.97,"2025-08-06",5,3.3,false,"",Sandals,Regular,Leather,Women,out-of-season
FB002112,Accessories,Mango,Summer,"",Brown,41.04,0.0,41.04,"2025-08-06",43,,false,"",Belt,Relaxed,Cotton,Women,in-season
FB002113,Outerwear,Forever21,Fall,M,Pink,169.98,0.058000001907348636,160.12,"2025-08-06",12,2.1,false,"",Bomber Jacket,Regular,Wool Blend,Men,out-of-season
FB002114,Accessories,Mango,Winter,"",Red,66.12,0.51,32.4,"2025-08-06",17,2.2,false,"",Scarf,Slim,Synthetic,Unisex,out-of-season
FB002115,Dresses,Banana Republic,Spring,S,Purple,139.87,0.145,119.59,"2024-09-13",13,1.3,false,"",Shoulder Bag,Relaxed,Mixed,Women,out-of-season
FB002116,Accessories,Zara,Winter,"",Pink,70.23,0.49900001525878906,35.19,"2025-08-06",0,4.6,true,Damaged,Belt,Slim,Leather,Unisex,out-of-season
FB002117,Shoes,Zara,Winter,XL,Blue,129.9,0.3990000152587891,78.07,"2025-08-06",28,1.3,false,"",Loafers,Regular,Synthetic,Men,out-of-season
FB002118,Bottoms,Zara,Spring,L,Beige,75.78,0.0,75.78,"2025-01-28",12,3.6,false,"",Trousers,Slim,Polyester,Women,out-of-season
FB002119,Bottoms,H&M,Winter,M,Beige,93.41,0.0,93.41,"2025-08-06",4,3.2,true,Size Issue,Jeans,Oversized,Polyester,Women,out-of-season
FB002120,Tops,Banana Republic,Spring,L,Red,66.9,0.0,66.9,"2025-05-07",1,2.8,false,"",T-Shirt,Regular,Wool,Women,in-season
FB002121,Tops,Mango,Fall,L,Green,110.45,0.06599999904632568,103.16,"2025-08-06",6,,false,"",Sweater,Regular,Cotton,Men,out-of-season
FB002122,Bottoms,Zara,Fall,L,Gray,52.73,0.0,52.73,"2025-08-06",10,4.5,false,"",Skirt,Regular,Cotton,Women,out-of-season
FB002123,Outerwear,Ann Taylor,Fall,L,Blue,89.13,0.0,89.13,"2025-08-06",17,4.1,false,"",Trench Coat,Oversized,Polyester,Women,out-of-season
FB002124,Outerwear,Banana Republic,Summer,L,Green,171.78,0.44099998474121094,96.03,"2025-08-06",25,,true,Color Mismatch,Puffer Jacket,Relaxed,Polyester,Men,in-season
FB002125,Shoes,Gap,Winter,M,Pink,129.0,0.0,129.0,"2025-08-06",13,3.8,true,Changed Mind,Sneakers,Slim,Leather,Men,out-of-season
FB002126,Shoes,Zara,Summer,XS,Brown,160.59,0.0,160.59,"2025-08-06",8,2.9,false,"",Loafers,Regular,Leather,Women,in-season
FB002127,Tops,Banana Republic,Summer,L,Red,56.38,0.0,56.38,"2025-08-06",9,,false,"",Blouse,Relaxed,Wool,Women,in-season
FB002128,Outerwear,Gap,Winter,L,Green,109.2,0.26600000381469724,80.15,"2025-08-06",21,3.9,true,Quality Issue,Wool Coat,Regular,Cotton Blend,Men,out-of-season
FB002129,Accessories,Uniqlo,Spring,"",Pink,21.43,0.0,21.43,"2025-02-03",38,1.9,false,"",Belt,Relaxed,Synthetic,Men,out-of-season
FB002130,Shoes,H&M,Winter,M,Purple,87.11,0.0,87.11,"2025-08-06",36,2.3,false,"",Ankle Boots,Regular,Synthetic,Unisex,out-of-season
FB002131,Accessories,Forever21,Fall,"",Navy,36.29,0.0,36.29,"2025-08-06",47,2.8,false,"",Belt,Oversized,Synthetic,Women,out-of-season
FB002132,Dresses,H&M,Spring,M,Green,105.59,0.0,105.59,"2025-06-27",37,4.7,false,"",Bracelet,Slim,Mixed,Unisex,out-of-season
FB002133,Dresses,Zara,Fall,S,Black,93.5,0.0,93.5,"2025-08-06",4,3.7,false,"",Necklace,Slim,Mixed,Men,out-of-season
FB002134,Accessories,Ann Taylor,Winter,"",Black,41.72,0.095,37.76,"2025-08-06",9,3.9,false,"",Scarf,Slim,Synthetic,Men,out-of-season
FB002135,Accessories,Mango,Summer,"",Red,74.54,0.580999984741211,31.23,"2025-08-06",35,4.8,false,"",Bag,Relaxed,Synthetic,Men,in-season
FB002136,Dresses,Uniqlo,Spring,"",Blue,85.49,0.0,85.49,"2024-12-16",0,3.7,false,"",Necklace,Slim,Mixed,Women,out-of-season
FB002137,Dresses,Zara,Summer,M,Green,131.05,0.0,131.05,"2025-08-06",23,4.9,false,"",Necklace,Regular,Mixed,Women,in-season
FB002138,Bottoms,Forever21,Summer,XL,Pink,63.5,0.0,63.5,"2025-08-06",17,2.6,false,"",Trousers,Relaxed,Polyester,Men,in-season
FB002139,Tops,Uniqlo,Fall,M,Beige,75.54,0.0,75.54,"2025-08-06",7,3.3,false,"",Sweater,Slim,Wool,Men,out-of-season
FB002140,Tops,Mango,Fall,XXL,Beige,110.77,0.0,110.77,"2025-08-06",48,2.6,false,"",Knit Top,Regular,Cotton,Men,out-of-season
FB002141,Shoes,Mango,Summer,M,White,190.71,0.06300000190734863,178.7,"2025-08-06",1,2.0,false,"",Sandals,Relaxed,Leather,Women,in-season
FB002142,Tops,Mango,Fall,L,White,100.56,0.17299999237060548,83.16,"2025-08-06",21,3.6,false,"",Knit Top,Oversized,Wool,Unisex,out-of-season
FB002143,Outerwear,Forever21,Summer,XXL,Pink,221.59,0.08600000381469726,202.53,"2025-08-06",5,,false,"",Puffer Jacket,Slim,Cotton Blend,Men,in-season
FB002144,Bottoms,Gap,Summer,L,Beige,55.21,0.0,55.21,"2025-08-06",21,1.8,true,Wrong Item,Jeans,Relaxed,Polyester,Women,in-season
FB002145,Accessories,Uniqlo,Fall,"",Black,17.87,0.0,17.87,"2025-08-06",47,,false,"",Bag,Slim,Leather,Women,out-of-season
FB002146,Bottoms,Uniqlo,Summer,XS,Pink,56.57,0.0,56.57,"2025-08-06",43,4.4,true,Size Issue,Chinos,Slim,Denim,Men,in-season
FB002147,Accessories,Gap,Spring,"",Purple,47.74,0.0,47.74,"2024-12-25",17,2.9,false,"",Scarf,Slim,Leather,Men,out-of-season
FB002148,Dresses,Banana Republic,Fall,M,Navy,152.88,0.08899999618530273,139.27,"2025-08-06",19,2.2,false,"",Necklace,Regular,Mixed,Men,out-of-season
FB002149,Outerwear,Banana Republic,Winter,M,Beige,199.61,0.3770000076293945,124.36,"2025-08-06",6,,false,"",Trench Coat,Relaxed,Cotton Blend,Unisex,out-of-season
FB002150,Accessories,Gap,Summer,"",Gray,57.25,0.0,57.25,"2025-08-06",22,5.0,false,"",Cap,Oversized,Synthetic,Women,in-season
FB002151,Dresses,H&M,Fall,XL,Blue,134.41,0.5529999923706055,60.08,"2025-08-06",12,3.2,false,"",Shoulder Bag,Oversized,Mixed,Women,out-of-season
FB002152,Bottoms,Ann Taylor,Fall,S,Brown,111.43,0.435,62.96,"2025-08-06",22,4.8,false,"",Jeans,Regular,Polyester,Unisex,out-of-season
FB002153,Accessories,Uniqlo,Spring,"",Brown,15.36,0.3679999923706055,9.71,"2025-04-29",46,2.3,false,"",Bag,Regular,Leather,Unisex,in-season
FB002154,Tops,Gap,Fall,XL,Black,100.03,0.5179999923706055,48.21,"2025-08-06",43,5.0,false,"",Sweater,Regular,Wool,Men,out-of-season
FB002155,Shoes,Uniqlo,Summer,S,Black,173.75,0.19200000762939454,140.39,"2025-08-06",38,,false,"",Loafers,Relaxed,Synthetic,Unisex,in-season
FB002156,Bottoms,Gap,Winter,XL,Green,37.98,0.15199999809265136,32.21,"2025-08-06",25,3.6,false,"",Skirt,Regular,Polyester,Women,out-of-season
FB002157,Dresses,Forever21,Summer,M,Black,154.11,0.0,154.11,"2025-08-06",50,3.1,false,"",Bracelet,Regular,Mixed,Unisex,in-season
FB002158,Accessories,Ann Taylor,Spring,"",Purple,69.8,0.46900001525878904,37.06,"2024-10-21",26,3.8,false,"",Scarf,Oversized,Synthetic,Women,out-of-season
FB002159,Dresses,Gap,Winter,XXL,Gray,171.16,0.0,171.16,"2025-08-06",26,4.3,false,"",Necklace,Regular,Mixed,Women,out-of-season
FBX100100,Bottoms,Zara,Spring,M,Blue,37.71,0.1,33.94,"2025-08-06",37,3.2,false,"",Chinos,Regular,Cotton,Men,out-of-season
FB002160,Outerwear,Zara,Summer,XXL,White,118.57,0.0,118.57,"2025-08-06",6,1.4,true,Quality Issue,Puffer Jacket,Regular,Cotton Blend,Women,in-season
FB002161,Dresses,Mango,Winter,XXL,Pink,118.46,0.0,118.46,"2025-08-06",40,2.3,false,"",Earrings,Oversized,Mixed,Women,out-of-season
FB002162,Shoes,Zara,Summer,L,Green,122.7,0.0,122.7,"2025-08-06",9,,false,"",Loafers,Regular,Synthetic,Women,in-season
FB002163,Accessories,Gap,Spring,"",Black,68.2,0.0,68.2,"2025-04-05",2,3.8,false,"",Scarf,Oversized,Synthetic,Women,in-season
FB002164,Shoes,H&M,Spring,XL,White,178.56,0.0,178.56,"2025-03-16",46,2.6,false,"",Ankle Boots,Oversized,Synthetic,Women,in-season
FB002165,Accessories,Uniqlo,Summer,"",Green,30.46,0.3139999961853027,20.9,"2025-08-06",40,2.4,false,"",Bag,Regular,Synthetic,Women,in-season
FB002166,Accessories,Banana Republic,Summer,"",Black,76.08,0.0,76.08,"2025-08-06",6,4.9,false,"",Belt,Oversized,Cotton,Men,in-season
FB002167,Shoes,Banana Republic,Winter,M,Brown,116.15,0.165,96.99,"2025-08-06",11,3.0,false,"",Sneakers,Slim,Leather,Women,out-of-season
FB002168,Shoes,H&M,Winter,XS,White,98.22,0.0,98.22,"2025-08-06",27,3.3,false,"",Loafers,Relaxed,Leather,Women,out-of-season
FB002169,Shoes,Ann Taylor,Winter,"",Beige,66.58,0.0,66.58,"2025-08-06",45,3.4,false,"",Sandals,Regular,Leather,Men,out-of-season
FB002170,Accessories,Uniqlo,Spring,"",Beige,69.22,0.0,69.22,"2024-09-05",42,3.8,false,"",Scarf,Relaxed,Leather,Unisex,out-of-season
FB002171,Tops,Uniqlo,Winter,XL,Black,85.01,0.0,85.01,"2025-08-06",39,4.3,false,"",Knit Top,Regular,Cotton,Men,out-of-season
FB002172,Tops,Mango,Summer,XL,Black,31.41,0.0,31.41,"2025-08-06",10,2.1,false,"",Sweater,Regular,Viscose,Women,in-season
FB002173,Dresses,Banana Republic,Winter,L,Brown,50.58,0.0,50.58,"2025-08-06",1,3.1,true,Changed Mind,Bracelet,Relaxed,Mixed,Men,out-of-season
FB002174,Accessories,Banana Republic,Winter,"",Beige,79.37,0.5479999923706055,35.88,"2025-08-06",40,2.6,false,"",Cap,Oversized,Leather,Women,out-of-season
FB002175,Bottoms,Ann Taylor,Summer,XL,Pink,105.52,0.0,105.52,"2025-08-06",20,4.9,true,Size Issue,Chinos,Relaxed,Cotton,Women,in-season
FB002176,Shoes,Ann Taylor,Summer,XXL,White,154.02,0.0,154.02,"2025-08-06",23,1.3,false,"",Sandals,Oversized,Synthetic,Women,in-season
FBX100000,Shoes,Gap,Fall,XL,Green,80.43,0.0,80.43,"2025-08-06",54,4.5,false,"",Loafers,Regular,Leather,Women,out-of-season
FBX100001,Tops,Mango,Summer,L,Blue,104.13,0.1,93.72,"2025-08-06",27,4.0,false,"",Knit Top,Relaxed,Wool,Women,in-season
FBX100002,Shoes,Ann Taylor,Spring,L,Blue,76.12,0.0,76.12,"2025-06-20",15,3.6,false,"",Sandals,Slim,Synthetic,Women,out-of-season
FBX100003,Outerwear,Gap,Fall,M,Black,59.64,0.2,47.71,"2025-08-06",16,4.4,false,"",Bomber Jacket,Oversized,Wool Blend,Men,out-of-season
FBX100004,Accessories,Gap,Winter,XS,Beige,148.68,0.2,118.94,"2025-08-06",25,2.5,false,"",Cap,Regular,Leather,Men,out-of-season
FBX100005,Outerwear,H&M,Summer,"",Green,153.29,0.2,122.63,"2025-08-06",12,4.8,false,"",Bomber Jacket,Regular,Wool Blend,Men,in-season
FBX100006,Shoes,Gap,Summer,"",Blue,126.16,0.2,100.93,"2025-08-06",45,4.7,false,"",Ankle Boots,Relaxed,Synthetic,Men,in-season
FBX100007,Accessories,Forever21,Spring,XL,Blue,223.29,0.0,223.29,"2025-08-06",44,4.2,false,"",Scarf,Regular,Cotton,Women,out-of-season
FBX100008,Tops,Gap,Winter,S,Blue,120.88,0.1,108.79,"2025-04-29",7,2.8,false,"",Knit Top,Regular,Viscose,Women,out-of-season
FBX100009,Accessories,H&M,Summer,S,White,47.06,0.1,42.35,"2025-08-06",42,3.5,false,"",Cap,Relaxed,Leather,Women,in-season
FBX100010,Accessories,Ann Taylor,Summer,XS,Beige,152.09,0.0,152.09,"2025-08-06",13,4.6,false,"",Scarf,Regular,Cotton,Men,in-season
FBX100011,Tops,Ann Taylor,Summer,S,White,234.73,0.2,187.78,"2025-08-06",22,4.1,false,"",Knit Top,Regular,Wool,Women,in-season
FBX100012,Accessories,H&M,Summer,M,Beige,97.72,0.3,68.4,"2025-01-07",11,2.7,false,"",Belt,Regular,Synthetic,Unisex,out-of-season
FBX100013,Accessories,H&M,Fall,L,Black,160.55,0.0,160.55,"2025-04-02",6,2.7,false,"",Belt,Relaxed,Synthetic,Women,out-of-season
FBX100014,Outerwear,Zara,Summer,M,Black,70.14,0.2,56.11,"2025-08-06",18,3.3,false,"",Trench Coat,Relaxed,Polyester,Men,in-season
FBX100015,Tops,Zara,Summer,M,Beige,84.76,0.2,67.81,"2024-09-28",9,4.6,false,"",Hoodie,Regular,Viscose,Men,out-of-season
FBX100016,Accessories,Mango,Fall,L,Black,139.9,0.0,139.9,"2025-08-06",25,3.6,false,"",Scarf,Oversized,Synthetic,Men,out-of-season
FBX100017,Shoes,Zara,Summer,XL,Green,36.78,0.0,36.78,"2024-09-10",20,3.0,false,"",Loafers,Regular,Synthetic,Women,out-of-season
FBX100018,Bottoms,Ann Taylor,Winter,XL,Beige,144.52,0.0,144.52,"2024-12-20",52,3.4,false,"",Skirt,Regular,Cotton,Women,in-season
FBX100019,Accessories,Forever21,Fall,M,Green,140.11,0.0,140.11,"2024-12-12",37,3.4,false,"",Belt,Regular,Cotton,Men,out-of-season
FBX100020,Accessories,Zara,Spring,XL,Green,26.06,0.0,26.06,"2025-08-06",26,3.6,false,"",Bag,Regular,Synthetic,Men,out-of-season
FBX100021,Bottoms,Ann Taylor,Fall,XL,White,139.51,0.0,139.51,"2024-12-10",21,4.1,false,"",Chinos,Regular,Cotton,Women,out-of-season
FBX100022,Shoes,Ann Taylor,Winter,XL,Blue,42.02,0.1,37.82,"2025-08-06",19,2.8,false,"",Loafers,Oversized,Synthetic,Men,out-of-season
FBX100023,Outerwear,Gap,Spring,M,Black,212.87,0.2,170.3,"2025-08-06",13,2.6,false,"",Denim Jacket,Relaxed,Polyester,Women,out-of-season
FBX100024,Shoes,Banana Republic,Summer,M,Black,155.44,0.1,139.9,"2025-08-06",13,4.1,false,"",Sandals,Regular,Leather,Unisex,in-season
FBX100025,Shoes,Zara,Summer,S,White,177.08,0.0,177.08,"2025-08-06",45,2.7,false,"",Sandals,Slim,Synthetic,Men,in-season
FBX100026,Tops,Forever21,Fall,M,Beige,240.91,0.2,192.73,"2025-04-25",32,4.5,false,"",Blouse,Relaxed,Cotton,Unisex,out-of-season
FBX100027,Outerwear,Forever21,Spring,S,Black,201.39,0.0,201.39,"2025-08-06",11,3.0,false,"",Puffer Jacket,Regular,Polyester,Men,out-of-season
FBX100028,Bottoms,Ann Taylor,Summer,XL,White,130.24,0.0,130.24,"2025-08-06",7,2.5,false,"",Trousers,Slim,Cotton,Men,in-season
FBX100029,Bottoms,Uniqlo,Fall,M,Blue,112.32,0.0,112.32,"2025-08-06",39,3.7,false,"",Jeans,Oversized,Polyester,Men,out-of-season
FBX100030,Outerwear,Forever21,Winter,M,Green,153.5,0.0,153.5,"2025-08-06",31,2.6,false,"",Wool Coat,Oversized,Polyester,Women,out-of-season
FBX100031,Shoes,H&M,Summer,L,Black,94.66,0.0,94.66,"2025-08-06",62,4.7,false,"",Ankle Boots,Oversized,Leather,Women,in-season
FBX100032,Tops,H&M,Fall,L,Green,174.42,0.1,156.98,"2025-08-06",15,3.2,false,"",T-Shirt,Oversized,Cotton,Men,out-of-season
FBX100033,Accessories,Forever21,Fall,M,Black,52.56,0.1,47.3,"2025-08-06",28,3.6,false,"",Belt,Relaxed,Synthetic,Unisex,out-of-season
FBX100034,Tops,Gap,Fall,L,White,231.5,0.0,231.5,"2025-04-23",17,3.9,false,"",Knit Top,Oversized,Viscose,Women,out-of-season
FBX100035,Accessories,Ann Taylor,Fall,M,Blue,225.3,0.0,225.3,"2025-05-06",24,3.4,false,"",Bag,Regular,Synthetic,Men,out-of-season
FBX100036,Bottoms,Ann Taylor,Winter,S,Green,165.44,0.0,165.44,"2025-01-04",18,3.3,false,"",Skirt,Regular,Cotton,Men,in-season
FBX100037,Shoes,Mango,Winter,S,Beige,114.5,0.0,114.5,"2025-08-06",36,4.6,false,"",Loafers,Oversized,Leather,Men,out-of-season
FBX100038,Tops,Uniqlo,Summer,L,Beige,230.77,0.0,230.77,"2025-08-06",27,4.7,false,"",Blouse,Relaxed,Wool,Women,in-season
FBX100039,Outerwear,Gap,Fall,L,Blue,91.0,0.0,91.0,"2025-08-06",18,4.6,false,"",Bomber Jacket,Regular,Wool Blend,Men,out-of-season
FBX100040,Bottoms,Mango,Fall,XL,Black,152.29,0.2,121.83,"2025-08-06",19,4.7,false,"",Jeans,Regular,Denim,Unisex,out-of-season
FBX100041,Tops,Gap,Winter,S,Beige,151.36,0.0,151.36,"2025-07-27",16,3.9,false,"",Blouse,Slim,Wool,Unisex,out-of-season
FBX100042,Shoes,Ann Taylor,Summer,L,White,144.68,0.0,144.68,"2025-05-28",27,3.1,false,"",Ankle Boots,Regular,Leather,Men,out-of-season
FBX100043,Shoes,H&M,Spring,L,Beige,245.98,0.3,172.19,"2025-08-06",26,3.4,false,"",Ankle Boots,Relaxed,Synthetic,Women,out-of-season
FBX100044,Bottoms,Gap,Summer,M,Blue,111.9,0.0,111.9,"2024-12-27",25,4.3,false,"",Jeans,Regular,Cotton,Women,out-of-season
FBX100045,Accessories,Gap,Spring,M,Black,56.61,0.1,50.95,"2025-08-06",17,4.7,false,"",Scarf,Regular,Cotton,Women,out-of-season
FBX100046,Outerwear,Banana Republic,Spring,L,Beige,169.62,0.1,152.66,"2025-08-06",14,3.1,false,"",Puffer Jacket,Slim,Wool Blend,Unisex,out-of-season
FBX100047,Outerwear,H&M,Summer,M,Black,133.0,0.0,133.0,"2025-08-06",27,2.5,false,"",Bomber Jacket,Relaxed,Wool Blend,Women,in-season
FBX100048,Outerwear,Zara,Winter,L,Beige,80.35,0.1,72.32,"2025-08-06",31,3.8,false,"",Puffer Jacket,Oversized,Cotton Blend,Men,out-of-season
FBX100049,Accessories,Banana Republic,Winter,L,Beige,77.66,0.0,77.66,"2025-08-06",15,4.4,false,"",Cap,Regular,Leather,Women,out-of-season
FBX100050,Bottoms,Banana Republic,Winter,XL,Green,127.36,0.0,127.36,"2025-08-06",14,4.1,false,"",Trousers,Slim,Denim,Men,out-of-season
FBX100051,Bottoms,Ann Taylor,Spring,M,Green,216.16,0.0,216.16,"2025-05-09",29,4.6,false,"",Chinos,Regular,Polyester,Women,in-season
FBX100052,Accessories,Banana Republic,Summer,M,Beige,52.22,0.0,52.22,"2024-10-29",21,4.8,false,"",Cap,Regular,Cotton,Women,out-of-season
FBX100053,Outerwear,Ann Taylor,Winter,L,Green,226.35,0.0,226.35,"2025-08-06",15,3.7,false,"",Denim Jacket,Slim,Cotton Blend,Women,out-of-season
FBX100054,Tops,Uniqlo,Spring,L,Green,179.36,0.0,179.36,"2025-08-06",12,2.7,false,"",Blouse,Regular,Cotton,Women,out-of-season
FBX100055,Accessories,Banana Republic,Winter,S,Black,93.59,0.1,84.23,"2024-08-16",87,3.0,false,"",Scarf,Oversized,Leather,Women,out-of-season
FBX100056,Accessories,Banana Republic,Summer,L,White,107.73,0.0,107.73,"2025-04-23",17,4.6,false,"",Scarf,Relaxed,Leather,Women,out-of-season
FBX100057,Accessories,Zara,Summer,L,Black,230.16,0.2,184.13,"2025-08-06",17,4.2,false,"",Bag,Slim,Synthetic,Women,in-season
FBX100058,Tops,Forever21,Fall,XL,Blue,123.36,0.0,123.36,"2025-08-06",16,3.3,false,"",T-Shirt,Oversized,Cotton,Women,out-of-season
FBX100059,Outerwear,Gap,Spring,S,Green,212.75,0.2,170.2,"2025-04-26",15,2.5,false,"",Puffer Jacket,Regular,Wool Blend,Women,in-season
FBX100060,Outerwear,Uniqlo,Winter,S,Blue,221.1,0.0,221.1,"2024-09-09",5,3.5,false,"",Bomber Jacket,Relaxed,Polyester,Unisex,out-of-season
FBX100061,Accessories,Uniqlo,Winter,XS,Black,100.79,0.1,90.71,"2025-08-06",22,4.0,false,"",Bag,Regular,Leather,Women,out-of-season
FBX100062,Accessories,Zara,Winter,S,White,203.29,0.0,203.29,"2025-08-06",26,3.2,false,"",Bag,Slim,Leather,Women,out-of-season
FBX100063,Bottoms,Forever21,Winter,XL,Green,187.26,0.1,168.53,"2025-08-06",14,3.1,false,"",Jeans,Regular,Polyester,Women,out-of-season
FBX100064,Accessories,Banana Republic,Spring,XL,Green,51.84,0.0,51.84,"2024-12-19",29,3.2,false,"",Scarf,Oversized,Cotton,Women,out-of-season
FBX100065,Outerwear,Mango,Spring,S,Blue,62.54,0.0,62.54,"2025-08-06",18,3.8,false,"",Denim Jacket,Relaxed,Polyester,Men,out-of-season
FBX100066,Accessories,Mango,Summer,M,Beige,177.02,0.1,159.32,"2025-08-06",27,4.6,false,"",Bag,Relaxed,Leather,Unisex,in-season
FBX100067,Tops,Ann Taylor,Spring,L,Blue,107.61,0.1,96.85,"2025-08-06",17,3.4,false,"",T-Shirt,Slim,Viscose,Men,out-of-season
FBX100068,Outerwear,H&M,Fall,L,Blue,111.16,0.0,111.16,"2025-08-06",29,2.8,false,"",Wool Coat,Relaxed,Cotton Blend,Women,out-of-season
FBX100069,Tops,Uniqlo,Summer,M,Black,88.24,0.1,79.42,"2025-04-12",32,4.4,false,"",T-Shirt,Oversized,Viscose,Women,out-of-season
FBX100070,Outerwear,Forever21,Winter,L,Blue,214.14,0.0,214.14,"2025-08-06",30,4.2,false,"",Puffer Jacket,Regular,Wool Blend,Women,out-of-season
FBX100071,Outerwear,Gap,Fall,M,Black,124.1,0.3,86.87,"2024-09-13",14,4.5,false,"",Trench Coat,Regular,Cotton Blend,Men,in-season
FBX100072,Tops,Uniqlo,Fall,S,Green,126.26,0.0,126.26,"2024-09-08",15,4.1,false,"",Blouse,Oversized,Wool,Men,in-season
FBX100073,Bottoms,H&M,Spring,L,Black,206.79,0.0,206.79,"2024-09-08",26,4.2,false,"",Trousers,Slim,Denim,Women,out-of-season
FBX100074,Outerwear,Uniqlo,Winter,M,Green,32.08,0.2,25.66,"2024-08-17",23,3.7,false,"",Bomber Jacket,Oversized,Cotton Blend,Unisex,out-of-season
FBX100075,Bottoms,Forever21,Fall,XS,White,144.22,0.1,129.8,"2025-08-06",27,3.2,false,"",Jeans,Regular,Denim,Women,out-of-season
FBX100076,Bottoms,Zara,Fall,M,White,158.42,0.3,110.89,"2025-08-06",14,4.0,false,"",Chinos,Slim,Polyester,Women,out-of-season
FBX100077,Shoes,Zara,Spring,M,Blue,132.89,0.0,132.89,"2025-08-06",15,2.6,false,"",Sandals,Relaxed,Synthetic,Women,out-of-season
FBX100078,Accessories,Gap,Fall,L,Beige,233.88,0.0,233.88,"2025-08-06",28,2.9,false,"",Cap,Oversized,Cotton,Women,out-of-season
FBX100079,Accessories,Mango,Winter,XS,Blue,230.79,0.0,230.79,"2025-08-06",14,3.9,false,"",Scarf,Oversized,Leather,Women,out-of-season
FBX100080,Outerwear,Mango,Spring,XL,Black,53.94,0.0,53.94,"2024-12-27",36,4.7,false,"",Trench Coat,Relaxed,Cotton Blend,Women,out-of-season
FBX100081,Accessories,Zara,Fall,L,Beige,113.1,0.2,90.48,"2025-08-06",23,3.1,false,"",Bag,Relaxed,Synthetic,Women,out-of-season
FBX100082,Bottoms,H&M,Spring,XL,Blue,166.88,0.2,133.5,"2025-08-06",48,3.2,false,"",Trousers,Regular,Cotton,Men,out-of-season
FBX100083,Accessories,Mango,Spring,M,Beige,155.82,0.1,140.24,"2025-08-06",18,4.1,false,"",Cap,Regular,Synthetic,Women,out-of-season
FBX100084,Outerwear,H&M,Spring,"",Blue,175.87,0.0,175.87,"2024-09-13",19,4.4,false,"",Trench Coat,Oversized,Polyester,Men,out-of-season
FBX100085,Tops,H&M,Fall,S,Black,122.09,0.0,122.09,"2025-08-06",25,3.7,false,"",Blouse,Regular,Viscose,Unisex,out-of-season
FBX100086,Bottoms,Mango,Spring,M,Blue,66.45,0.0,66.45,"2024-11-17",17,2.6,false,"",Jeans,Oversized,Denim,Women,out-of-season
FBX100087,Outerwear,Banana Republic,Summer,L,Beige,130.99,0.0,130.99,"2025-07-30",34,4.5,false,"",Trench Coat,Oversized,Polyester,Women,in-season
FBX100088,Outerwear,Banana Republic,Fall,S,White,81.27,0.2,65.02,"2025-08-06",28,4.0,false,"",Wool Coat,Oversized,Wool Blend,Women,out-of-season
FBX100089,Tops,Ann Taylor,Winter,"",White,27.07,0.1,24.36,"2025-08-06",57,3.4,false,"",Hoodie,Regular,Wool,Women,out-of-season
FBX100090,Bottoms,Banana Republic,Fall,M,Beige,46.11,0.1,41.5,"2025-08-06",49,3.2,false,"",Skirt,Regular,Denim,Men,out-of-season
FBX100091,Bottoms,Mango,Fall,L,Black,124.35,0.0,124.35,"2025-01-15",29,3.0,false,"",Trousers,Slim,Polyester,Women,out-of-season
FBX100092,Bottoms,Gap,Fall,XS,Beige,94.65,0.0,94.65,"2025-08-06",19,4.1,false,"",Jeans,Oversized,Denim,Women,out-of-season
FBX100093,Accessories,Zara,Fall,L,Blue,50.6,0.0,50.6,"2025-07-25",31,4.3,false,"",Scarf,Oversized,Leather,Women,out-of-season
FBX100094,Shoes,Gap,Fall,M,Green,100.87,0.0,100.87,"2025-08-06",18,3.6,false,"",Loafers,Regular,Synthetic,Unisex,out-of-season
FBX100095,Outerwear,H&M,Summer,"",White,57.65,0.3,40.35,"2025-08-06",12,2.7,false,"",Wool Coat,Relaxed,Wool Blend,Unisex,in-season
FBX100096,Bottoms,H&M,Winter,S,Blue,33.68,0.2,26.94,"2025-08-06",40,2.6,false,"",Jeans,Slim,Denim,Women,out-of-season
